1 Day Post Growth Rank,Change in 1 Day Post Growth Rank,Sound Title,Sound Artist,Sound URL,Sound Sodatone ID,Total Post Count,Post Count 1 Day Delta,Post Count 2 Day Delta,Post Count 3 Day Delta,Post Count 7 Day Delta,Post Count 14 Day Delta,Week Over Week Growth,Chances of Reaching 50K Posts,Chances of Reaching 100K Posts,Chances of Reaching 500K Posts,Chances of Reaching 1M posts,5 Day Post Count Growth Rate,7 Day Delta Over Total Posts,7 Day Delta Over 14 Day Delta,3 Day Delta Over 7 Day Delta,2 Day Delta Over 3 Day Delta,1 Day Delta Over 3 Day Delta
81,-4,Wiggle (feat. Snoop Dogg),Jason Derulo,https://m.tiktok.com/h5/share/music/7059508951355755270.html?language=en&source=h5_m&u_code=e0chmi9hb1fe8m&_d=e0chmi9hb1fe8m&share_music_id=7059508951355755270,463768000,45540,467.0,925.0,1545.0,6286.0,28403.0,-0.7157842383686757,0.82,0.478,0.035,0.016,0.014538939190852541,0.13803249890206412,0.2213146498609302,0.24578428253261214,0.598705501618123,0.3022653721682848
82,-17,Teacher's Pet,Melanie Martinez,https://m.tiktok.com/h5/share/music/7048272343583607598.html?language=en&source=h5_m&u_code=e0chgjd363m425&_d=e0chgjd363m425&share_music_id=7048272343583607598,449877316,106463,464.0,998.0,1964.0,4957.0,9837.0,0.015778688524590165,1.0,1.0,0.273,0.13,0.0076741677857362885,0.04656077698355297,0.5039137948561553,0.39620738349808354,0.5081466395112016,0.23625254582484725
83,N/A,That's What I Like,Bruno Mars,https://m.tiktok.com/h5/share/music/6964233768240515841.html?language=en&source=h5_m&u_code=e0ci178a6b6hj9&_d=e0ci178a6b6hj9&share_music_id=6964233768240515841,398205500,74822,452.0,436.0,444.0,416.0,543.0,2.2755905511811023,1.0,0.72,0.035,0.016,0.0010430780480461888,0.005559862072652429,0.7661141804788214,1.0673076923076923,0.9819819819819819,1.018018018018018
84,-28,nan,nan,https://m.tiktok.com/h5/share/music/6894026000066168834.html?language=en&source=h5_m&u_code=e0ci82lgb6khd6&_d=e0ci82lgb6khd6&share_music_id=6894026000066168834,223392093,337642,446.0,1217.0,1871.0,4267.0,7965.0,0.15386695511087073,1.0,1.0,0.195,0.299,0.001878478968063614,0.012637645790511845,0.5357187696170747,0.43848136864307474,0.6504543025120256,0.23837520042757884
85,-13,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,https://m.tiktok.com/h5/share/music/7054284165788748550.html?language=en&source=h5_m&u_code=e0chdklim33hc4&_d=e0chdklim33hc4&share_music_id=7054284165788748550,458490452,3683,439.0,932.0,1208.0,2361.0,3025.0,2.555722891566265,0.102,0.058,0.035,0.016,0.14076549693642068,0.6410534890035298,0.780495867768595,0.5116476069462093,0.7715231788079471,0.36341059602649006
86,-5,Don't - Rick Ross Remix,Ed Sheeran,https://m.tiktok.com/h5/share/music/7065305930782919426.html?language=en&source=h5_m&u_code=e0ci878k382g4b&_d=e0ci878k382g4b&share_music_id=7065305930782919426,470257048,6742,437.0,842.0,1231.0,4809.0,nan,nan,0.102,0.058,0.035,0.016,0.08485918082211917,0.7132898249777514,nan,0.255978373882304,0.6839967506092608,0.35499593826157594
87,-20,Super Gremlin,Kodak Black,https://m.tiktok.com/h5/share/music/7025679587229861890.html?language=en&source=h5_m&u_code=e0che7633mbibh&_d=e0che7633mbibh&share_music_id=7025679587229861890,433872268,332951,430.0,942.0,1838.0,4413.0,8824.0,0.0004534119247336205,1.0,1.0,0.195,0.299,0.0019527640097075766,0.01325420257034819,0.5001133272892112,0.4164967142533424,0.5125136017410229,0.23394994559303592
88,-20,A Sky Full of Stars,Coldplay,https://m.tiktok.com/h5/share/music/6705040738570225666.html?language=en&source=h5_m&u_code=e0ci87agkhf8ga&_d=e0ci87agkhf8ga&share_music_id=6705040738570225666,49973940,130627,408.0,918.0,1419.0,2881.0,5795.0,-0.011324639670555936,1.0,1.0,0.273,0.13,0.0033055064447322165,0.022055164705612165,0.49715271786022436,0.4925373134328358,0.6469344608879493,0.28752642706131076
89,-5,Teacher's Pet,Melanie Martinez,https://m.tiktok.com/h5/share/music/7046314539125689094.html?language=en&source=h5_m&u_code=e0chdjaci6imci&_d=e0chdjaci6imci&share_music_id=7046314539125689094,448342256,110228,393.0,769.0,1270.0,3396.0,9210.0,-0.41589267285861714,1.0,1.0,0.273,0.13,0.004522169098266204,0.03080886888993722,0.36872964169381106,0.3739693757361602,0.6055118110236221,0.3094488188976378
90,-12,ZEZE (feat. Travis Scott & Offset),Kodak Black,https://m.tiktok.com/h5/share/music/6971165164083366662.html?language=en&source=h5_m&u_code=e0ci0m11ga9lab&_d=e0ci0m11ga9lab&share_music_id=6971165164083366662,418077744,15800,384.0,823.0,1515.0,2606.0,3800.0,1.1825795644891122,0.303,0.174,0.035,0.016,0.028348913959043924,0.1649367088607595,0.6857894736842105,0.5813507290867229,0.5432343234323432,0.25346534653465347
91,+4,abcdefu,GAYLE,https://m.tiktok.com/h5/share/music/7047100076510087982.html?language=en&source=h5_m&u_code=e0chm5i5c3fie8&_d=e0chm5i5c3fie8&share_music_id=7047100076510087982,454405039,11750,383.0,708.0,887.0,1397.0,3811.0,-0.4212924606462303,0.303,0.174,0.035,0.016,0.020101329723995323,0.1188936170212766,0.3665704539490947,0.6349319971367215,0.798196166854566,0.4317925591882751
92,+110,Bean (Kobe) [feat. Chief Keef],Lil Uzi Vert,https://m.tiktok.com/h5/share/music/6803756625120200706.html?language=en&source=h5_m&u_code=e0ci0i3m67a48e&_d=e0ci0i3m67a48e&share_music_id=6803756625120200706,33767817,178269,382.0,483.0,677.0,1753.0,4618.0,-0.3881326352530541,1.0,1.0,0.273,0.13,0.001382301582831038,0.0098334539375887,0.3796015591165007,0.38619509412435826,0.7134416543574594,0.5642540620384048
93,-19,Heartburn,Wafia,https://m.tiktok.com/h5/share/music/7061332580083223301.html?language=en&source=h5_m&u_code=e0chh1ak2cgi91&_d=e0chh1ak2cgi91&share_music_id=7061332580083223301,465773509,17671,376.0,860.0,1411.0,3722.0,13099.0,-0.6030713447797803,0.303,0.174,0.035,0.016,0.03100364603862839,0.21062758191387018,0.2841438277731125,0.37909725953788287,0.6094968107725017,0.2664776754075124
94,-5,Here's Your Perfect,Jamie Miller,https://m.tiktok.com/h5/share/music/6955798732885460993.html?language=en&source=h5_m&u_code=e0chml69hid550&_d=e0chml69hid550&share_music_id=6955798732885460993,393976540,454721,375.0,739.0,1108.0,3196.0,6937.0,-0.14568297246725476,1.0,1.0,0.827,0.381,0.0009388263568113161,0.00702848559886172,0.4607178895776272,0.34668335419274093,0.6669675090252708,0.33844765342960287
95,+4,Talking to the Moon,Bruno Mars,https://m.tiktok.com/h5/share/music/6945202282879699718.html?language=en&source=h5_m&u_code=e0chejcdg473h9&_d=e0chejcdg473h9&share_music_id=6945202282879699718,363343277,298598,364.0,679.0,1029.0,2548.0,8918.0,-0.6,1.0,1.0,0.172,0.211,0.0010988841117487852,0.008533211876837756,0.2857142857142857,0.40384615384615385,0.6598639455782312,0.35374149659863946
96,-50,No Idea - Dj Purpberry Chopped and Screwed,Don Toliver,https://m.tiktok.com/h5/share/music/6767353474863597569.html?language=en&source=h5_m&u_code=e0chh3aimj8dmh&_d=e0chh3aimj8dmh&share_music_id=6767353474863597569,25386886,862302,360.0,1414.0,2206.0,5937.0,16128.0,-0.41742714159552546,1.0,1.0,1.0,0.78,0.0009320416525879582,0.006885058830896832,0.36811755952380953,0.37156813205322553,0.6409791477787852,0.1631912964641886
97,+13,Good as Hell,Lizzo,https://m.tiktok.com/h5/share/music/6704980478086088706.html?language=en&source=h5_m&u_code=e0ci1ea977714k&_d=e0ci1ea977714k&share_music_id=6704980478086088706,18085782,195591,350.0,601.0,889.0,2190.0,4335.0,0.02097902097902098,1.0,1.0,0.273,0.13,0.0015285540679775412,0.011196834210163044,0.5051903114186851,0.40593607305936075,0.6760404949381328,0.3937007874015748
98,-16,Bring The Hook,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/7054326563281767215.html?language=en&source=h5_m&u_code=e0ci03g4m45aal&_d=e0ci03g4m45aal&share_music_id=7054326563281767215,457723600,27516,335.0,743.0,1641.0,4832.0,12716.0,-0.38711314053779805,0.496,0.283,0.035,0.016,0.024345525436316434,0.1756069196104085,0.3799937087134319,0.3396109271523179,0.45277269957343086,0.2041438147471054
99,+12,Life Goes On,Oliver Tree,https://m.tiktok.com/h5/share/music/7016040688034810629.html?language=en&source=h5_m&u_code=e0chbk16kac153&_d=e0chbk16kac153&share_music_id=7016040688034810629,426812271,93868,326.0,576.0,525.0,565.0,3391.0,-0.800070771408351,1.0,0.909,0.035,0.016,0.0009099901935174439,0.0060190906379170754,0.16661751695664995,0.9292035398230089,1.0971428571428572,0.6209523809523809
100,-20,I Look Good,O.T. Genasis,https://m.tiktok.com/h5/share/music/6820695010036451329.html?language=en&source=h5_m&u_code=e0chglb68m68j1&_d=e0chglb68m68j1&share_music_id=6820695010036451329,71755743,17909,325.0,745.0,1147.0,2379.0,4165.0,0.33202687569988804,0.303,0.174,0.035,0.016,0.020991912464319695,0.13283823775755207,0.571188475390156,0.48213535098781,0.6495204882301656,0.2833478639930253
101,+12,Rather Be (feat. Jess Glynne),Clean Bandit,https://m.tiktok.com/h5/share/music/7006668364534090502.html?language=en&source=h5_m&u_code=e0chc8440g38i7&_d=e0chc8440g38i7&share_music_id=7006668364534090502,422088115,76700,321.0,568.0,1144.0,3684.0,12149.0,-0.564796219728293,1.0,0.72,0.035,0.016,0.0058499664997391865,0.04803129074315515,0.3032348341427278,0.31053203040173727,0.4965034965034965,0.28059440559440557
102,-19,Freaks,Surf Curse,https://m.tiktok.com/h5/share/music/7059669380791012102.html?language=en&source=h5_m&u_code=e0chcf8lm88639&_d=e0chcf8lm88639&share_music_id=7059669380791012102,467560595,20957,318.0,716.0,1085.0,2988.0,12144.0,-0.6736566186107471,0.496,0.283,0.035,0.016,0.017424090086466847,0.14257765901608055,0.24604743083003952,0.3631191432396252,0.6599078341013825,0.29308755760368665
103,+38,Me Too,Kevin Gates,https://m.tiktok.com/h5/share/music/6914503158433712901.html?language=en&source=h5_m&u_code=e0chfc1m3ke2bi&_d=e0chfc1m3ke2bi&share_music_id=6914503158433712901,259142987,25670,317.0,498.0,826.0,2835.0,5862.0,-0.06342913776015857,0.496,0.283,0.035,0.016,0.01571478356715048,0.11044020257109466,0.4836233367451382,0.291358024691358,0.6029055690072639,0.3837772397094431
104,-8,Friends,Ella Henderson,https://m.tiktok.com/h5/share/music/6755806709152778241.html?language=en&source=h5_m&u_code=e0chjkf515832i&_d=e0chjkf515832i&share_music_id=6755806709152778241,49966182,126127,313.0,636.0,978.0,2144.0,5041.0,-0.2599240593717639,1.0,1.0,0.273,0.13,0.0024139269687243657,0.01699873936587725,0.4253124380083317,0.45615671641791045,0.6503067484662577,0.32004089979550104
105,-3,The Business,Tiësto,https://m.tiktok.com/h5/share/music/6872860430381877249.html?language=en&source=h5_m&u_code=e0chm5bj4f5kj8&_d=e0chm5bj4f5kj8&share_music_id=6872860430381877249,155663893,487553,307.0,601.0,840.0,1992.0,5306.0,-0.39891369945684974,1.0,1.0,0.827,0.381,0.0005456889137626128,0.004085709656180969,0.3754240482472672,0.42168674698795183,0.7154761904761905,0.36547619047619045
106,+70,Locked out of Heaven,Bruno Mars,https://m.tiktok.com/h5/share/music/7039553096581745434.html?language=en&source=h5_m&u_code=e0ci0i6g0k6a60&_d=e0ci0i6g0k6a60&share_music_id=7039553096581745434,443062018,42669,305.0,433.0,607.0,1797.0,6386.0,-0.6084114186097189,0.82,0.478,0.035,0.016,0.005828611189217749,0.04211488434226253,0.28139680551205765,0.3377851975514747,0.71334431630972,0.5024711696869851
107,N/A,Still into You,Paramore,https://m.tiktok.com/h5/share/music/205998750660714496.html?language=en&source=h5_m&u_code=e0chd912e5f1d5&_d=e0chd912e5f1d5&share_music_id=205998750660714496,103053487,309,304.0,307.0,307.0,307.0,307.0,0.0,0.102,0.058,0.035,0.016,23.615384615384613,0.9935275080906149,1.0,1.0,1.0,0.990228013029316
108,+42,Right Foot Creep,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/7054967897734597423.html?language=en&source=h5_m&u_code=e0chk9396gkelk&_d=e0chk9396gkelk&share_music_id=7054967897734597423,458711965,13073,304.0,467.0,829.0,1857.0,4683.0,-0.34288747346072185,0.303,0.174,0.035,0.016,0.02579945443191902,0.14204849690201177,0.39654067905188983,0.4464189553042542,0.5633293124246079,0.36670687575392036
109,-40,Sweet but Psycho,Ava Max,https://m.tiktok.com/h5/share/music/7044119428220717829.html?language=en&source=h5_m&u_code=e0ci2bkkf3ba3c&_d=e0ci2bkkf3ba3c&share_music_id=7044119428220717829,446432677,48078,300.0,803.0,1710.0,3977.0,9406.0,-0.26745256953398416,0.82,0.478,0.035,0.016,0.011801236893487879,0.08271974707766545,0.422815224324899,0.429972340960523,0.4695906432748538,0.17543859649122806
110,-31,Freaks,Surf Curse,https://m.tiktok.com/h5/share/music/6855610258107190022.html?language=en&source=h5_m&u_code=e0cheife614l99&_d=e0cheife614l99&share_music_id=6855610258107190022,216686565,287897,292.0,515.0,949.0,2471.0,4563.0,0.18116634799235182,1.0,1.0,0.172,0.211,0.0012045564018897696,0.008582930700910395,0.5415296953758493,0.3840550384459733,0.5426765015806112,0.3076923076923077
111,-18,"Bae (Remix) [feat. G-Eazy, Rich the Kid & E-40]",O.T. Genasis,https://m.tiktok.com/h5/share/music/6727883155723911170.html?language=en&source=h5_m&u_code=e0ci4jm2hg276c&_d=e0ci4jm2hg276c&share_music_id=6727883155723911170,1912071,168717,286.0,620.0,812.0,1659.0,4044.0,-0.30440251572327043,1.0,1.0,0.273,0.13,0.0014865247956624317,0.009833034015540816,0.4102373887240356,0.48945147679324896,0.7635467980295566,0.3522167487684729
