1 Day Post Growth Rank,Change in 1 Day Post Growth Rank,Sound Title,Sound Artist,Sound URL,Sound Sodatone ID,Total Post Count,Post Count 1 Day Delta,Post Count 2 Day Delta,Post Count 3 Day Delta,3 Day Post Growth Rank,Change in 3 Day Post Growth Rank,Post Count 7 Day Delta,7 Day Post Growth Rank,Change in 7 Day Post Growth Rank,Post Count 14 Day Delta,Week Over Week Growth,Chances of Reaching 50K Posts,Chances of Reaching 100K Posts,Chances of Reaching 500K Posts,Chances of Reaching 1M posts,5 Day Post Count Growth Rate,7 Day Delta Over Total Posts,7 Day Delta Over 14 Day Delta,3 Day Delta Over 7 Day Delta,2 Day Delta Over 3 Day Delta,1 Day Delta Over 3 Day Delta
435,-23,Breathe Me,Sia,https://www.tiktok.com/music/original-sound-7006629026911587078?_r=1&language=en&source=h5_m&u_code=e0chd1b1bf0h99&_d=e0chd1b1bf0h99&share_music_id=7006629026911587078,421165551,6059,23.0,59.0,87.0,0,0,132.0,0,0,850.0,-0.8161559888579387,0.102,0.058,0.035,0.016,0.0032068412613575326,0.021785773229905925,0.15529411764705883,0.6590909090909091,0.6781609195402298,0.26436781609195403
436,+177,"Or Nah (feat. The Weeknd, Wiz Khalifa & DJ Mustard) - Remix",Ty Dolla $ign,https://m.tiktok.com/h5/share/music/6886276244246186754.html?language=en&source=h5_m&u_code=e0chhd3jca094g&_d=e0chhd3jca094g&share_music_id=6886276244246186754,256799847,9680,23.0,35.0,65.0,0,0,123.0,0,0,204.0,0.5185185185185185,0.102,0.058,0.035,0.016,0.001745527086839897,0.012706611570247934,0.6029411764705882,0.5284552845528455,0.5384615384615384,0.35384615384615387
437,N/A,Feelin' Peachy,Kodak Black,https://www.tiktok.com/music/Peachy-6972387634756716545?_r=1&language=en&source=h5_m&u_code=e0chamm5038c16&_d=e0chamm5038c16&share_music_id=6972387634756716545,403197491,5823,23.0,42.0,54.0,0,0,106.0,0,0,207.0,0.04950495049504951,0.102,0.058,0.035,0.016,0.0031910096770837895,0.018203675081573074,0.5120772946859904,0.5094339622641509,0.7777777777777778,0.42592592592592593
438,+173,Push It,Kevin Gates,https://m.tiktok.com/h5/share/music/6705101155120187394.html?language=en&source=h5_m&u_code=e0chdam72jl8ie&_d=e0chdam72jl8ie&share_music_id=6705101155120187394,23118461,11486,23.0,36.0,53.0,0,0,117.0,0,0,191.0,0.581081081081081,0.303,0.174,0.035,0.016,0.001592245240761542,0.010186313773289222,0.612565445026178,0.452991452991453,0.6792452830188679,0.4339622641509434
439,+113,nan,nan,https://www.tiktok.com/music/Bring-It-On-7058020697527814146?_r=1&language=en&source=h5_m&u_code=e0chj8fg61e2jl&_d=e0chj8fg61e2jl&share_music_id=7058020697527814146,466838661,1986,23.0,41.0,74.0,0,0,218.0,0,0,494.0,-0.21014492753623187,0.102,0.058,0.035,0.016,0.016179869720529618,0.10976837865055387,0.44129554655870445,0.3394495412844037,0.5540540540540541,0.3108108108108108
440,+119,Grenade,Bruno Mars,https://www.tiktok.com/music/original-sound-7049865356470487814?_r=1&language=en&source=h5_m&u_code=e0ci417cil1ig7&_d=e0ci417cil1ig7&share_music_id=7049865356470487814,456761372,1480,23.0,40.0,76.0,0,0,202.0,0,0,591.0,-0.480719794344473,0.102,0.058,0.035,0.016,0.017175301632363412,0.13648648648648648,0.34179357021996615,0.37623762376237624,0.5263157894736842,0.3026315789473684
441,-10,Unstoppable,Sia,https://www.tiktok.com/music/original-sound-7027506733501123355?_r=1&language=en&source=h5_m&u_code=e0ci2c200i0h02&_d=e0ci2c200i0h02&share_music_id=7027506733501123355,434856749,19894,22.0,55.0,92.0,0,0,206.0,0,0,570.0,-0.4340659340659341,0.303,0.174,0.035,0.016,0.0015450955838543663,0.010354880868603599,0.36140350877192984,0.44660194174757284,0.5978260869565217,0.2391304347826087
442,+5,Horses,"PnB Rock, Kodak Black & A Boogie wit da Hoodie",https://www.tiktok.com/music/Horses-6704950032543516673?_r=1&language=en&source=h5_m&u_code=e0chi0e5j7f60f&_d=e0chi0e5j7f60f&share_music_id=6704950032543516673,90675893,32387,22.0,52.0,51.0,0,0,236.0,0,0,391.0,0.5225806451612903,0.671,0.382,0.035,0.016,0.0007859980937999436,0.007286874363170408,0.6035805626598465,0.21610169491525424,1.0196078431372548,0.43137254901960786
443,-41,Successful (with Drake),Trey Songz,https://m.tiktok.com/h5/share/music/6705032010378790913.html?language=en&source=h5_m&u_code=e0ci4j86da2806&_d=e0ci4j86da2806&share_music_id=6705032010378790913,65861098,30787,22.0,60.0,96.0,0,0,234.0,0,0,578.0,-0.31976744186046513,0.671,0.382,0.035,0.016,0.0010294702137779127,0.007600610647351154,0.40484429065743943,0.41025641025641024,0.625,0.22916666666666666
444,-142,Gang Shit,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/6882849542174280453.html?language=en&source=h5_m&u_code=e0ci4038dk8m11&_d=e0ci4038dk8m11&share_music_id=6882849542174280453,227659488,10470,22.0,82.0,140.0,0,0,319.0,0,0,717.0,-0.1984924623115578,0.303,0.174,0.035,0.016,0.004564532038759734,0.03046800382043935,0.44490934449093444,0.438871473354232,0.5857142857142857,0.15714285714285714
445,-106,Hermit the Frog,MARINA,https://www.tiktok.com/music/original-sound-6972683438755171077?_r=1&language=en&source=h5_m&u_code=e0chhf921iif4m&_d=e0chhf921iif4m&share_music_id=6972683438755171077,402455966,28056,22.0,72.0,137.0,0,0,207.0,0,0,404.0,0.050761421319796954,0.496,0.283,0.035,0.016,0.001374334306820186,0.007378100940975192,0.5123762376237624,0.6618357487922706,0.5255474452554745,0.16058394160583941
446,-47,la la la that’s how it goes,HONNE,https://m.tiktok.com/h5/share/music/6844076026151045121.html?language=en&source=h5_m&u_code=e0chlh2f5fk5mh&_d=e0chlh2f5fk5mh&share_music_id=6844076026151045121,187784730,7318,22.0,61.0,113.0,0,0,268.0,0,0,538.0,-0.007407407407407408,0.102,0.058,0.035,0.016,0.005916173652195574,0.03662202787646898,0.49814126394052044,0.4216417910447761,0.5398230088495575,0.19469026548672566
447,-140,Letter to My Daughter,Quando Rondo,https://m.tiktok.com/h5/share/music/6779118023807600641.html?language=en&source=h5_m&u_code=e0chhb3dl4ijb5&_d=e0chhb3dl4ijb5&share_music_id=6779118023807600641,92239257,15161,22.0,81.0,139.0,0,0,308.0,0,0,602.0,0.047619047619047616,0.303,0.174,0.035,0.016,0.003034982162824155,0.020315282633071696,0.5116279069767442,0.4512987012987013,0.5827338129496403,0.15827338129496402
448,+85,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,https://m.tiktok.com/h5/share/music/7053060151846243073.html?language=en&source=h5_m&u_code=e0ci2l62hlagj7&_d=e0ci2l62hlagj7&share_music_id=7053060151846243073,456207549,1328,21.0,41.0,48.0,0,0,105.0,0,0,347.0,-0.5661157024793388,0.102,0.058,0.035,0.016,0.011575160331612844,0.07906626506024096,0.3025936599423631,0.45714285714285713,0.8541666666666666,0.4375
449,+80,Unstoppable,Sia,https://m.tiktok.com/h5/share/music/6927338002553326342.html?language=en&source=h5_m&u_code=e0ci8l8e3gl0b5&_d=e0ci8l8e3gl0b5&share_music_id=6927338002553326342,285973711,19461,21.0,41.0,54.0,0,0,305.0,0,0,798.0,-0.3813387423935091,0.303,0.174,0.035,0.016,0.0011752456160245394,0.01567237038178922,0.38220551378446116,0.17704918032786884,0.7592592592592593,0.3888888888888889
450,+175,Sparks,Coldplay,https://www.tiktok.com/music/original-sound-7029681639295437570?_r=1&language=en&source=h5_m&u_code=e0chkkh647919g&_d=e0chkkh647919g&share_music_id=7029681639295437570,436686119,1714,21.0,32.0,58.0,0,0,267.0,0,0,863.0,-0.552013422818792,0.102,0.058,0.035,0.016,0.015801628783274582,0.1557759626604434,0.3093858632676709,0.21722846441947566,0.5517241379310345,0.3620689655172414
451,+30,Power,Kevin Gates,https://www.tiktok.com/music/original-sound-7027917012340837166?_r=1&language=en&source=h5_m&u_code=e0ci805geb6a4l&_d=e0ci805geb6a4l&share_music_id=7027917012340837166,435245189,11321,21.0,47.0,62.0,0,0,132.0,0,0,346.0,-0.38317757009345793,0.303,0.174,0.035,0.016,0.0009758867261661847,0.01165974737214027,0.3815028901734104,0.4696969696969697,0.7580645161290323,0.3387096774193548
452,+46,The Family Jewels,MARINA,https://www.tiktok.com/music/the-family-jewels-marina-and-the-diamonds-7005800515367979781?_r=1&language=en&source=h5_m&u_code=e0ci67827hb27h&_d=e0ci67827hb27h&share_music_id=7005800515367979781,422308399,2542,21.0,45.0,73.0,0,0,201.0,0,0,356.0,0.2967741935483871,0.102,0.058,0.035,0.016,0.012517272210030149,0.07907159716758458,0.5646067415730337,0.36318407960199006,0.6164383561643836,0.2876712328767123
453,+208,Shape of You (feat. Zion & Lennox) - Latin Remix,Ed Sheeran,https://www.tiktok.com/music/original-sound-7011134148421241626?_r=1&language=en&source=h5_m&u_code=e0ci59k5b5l2mg&_d=e0ci59k5b5l2mg&share_music_id=7011134148421241626,423538958,2192,21.0,26.0,39.0,0,0,180.0,0,0,242.0,1.903225806451613,0.102,0.058,0.035,0.016,0.007450176941702366,0.08211678832116788,0.743801652892562,0.21666666666666667,0.6666666666666666,0.5384615384615384
454,-138,love nwantiti (feat. ElGrande Toto) - North African Remix,CKay,https://www.tiktok.com/music/original-sound-7031844368763964165?_r=1&language=en&source=h5_m&u_code=e0chg2l7i77j3l&_d=e0chg2l7i77j3l&share_music_id=7031844368763964165,438235359,16706,21.0,77.0,190.0,0,0,1318.0,0,0,3661.0,-0.43747332479726847,0.303,0.174,0.035,0.016,0.007363322136215374,0.07889381060696755,0.36001092597650913,0.1441578148710167,0.4052631578947368,0.11052631578947368
455,+72,Shape of You,Ed Sheeran,https://www.tiktok.com/music/original-sound-7045500838231558938?_r=1&language=en&source=h5_m&u_code=e0ci2672iblj55&_d=e0ci2672iblj55&share_music_id=7045500838231558938,447521856,2629,21.0,41.0,61.0,0,0,192.0,0,0,463.0,-0.2915129151291513,0.102,0.058,0.035,0.016,0.009923425535239918,0.07303157093952073,0.4146868250539957,0.3177083333333333,0.6721311475409836,0.3442622950819672
456,+43,To My Lowest,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/7048710569729346350.html?language=en&source=h5_m&u_code=e0ci1ka7564f02&_d=e0ci1ka7564f02&share_music_id=7048710569729346350,450035212,249,21.0,45.0,71.0,0,0,122.0,0,0,173.0,1.392156862745098,0.102,0.058,0.035,0.016,0.10966340933767654,0.4899598393574297,0.7052023121387283,0.5819672131147541,0.6338028169014085,0.29577464788732394
457,+15,Cut It (feat. Young Dolph),O.T. Genasis,https://m.tiktok.com/h5/share/music/222525796697931776.html?language=en&source=h5_m&u_code=e0ci4l0fc5e0k7&_d=e0ci4l0fc5e0k7&share_music_id=222525796697931776,25384720,15370,21.0,48.0,46.0,0,0,120.0,0,0,248.0,-0.0625,0.303,0.174,0.035,0.016,0.0012014365001632148,0.007807417046193884,0.4838709677419355,0.38333333333333336,1.0434782608695652,0.45652173913043476
458,-167,GG,YoungBoy Never Broke Again,https://m.tiktok.com/h5/share/music/299828409365688320.html?language=en&source=h5_m&u_code=e0chaejlm50835&_d=e0chaejlm50835&share_music_id=299828409365688320,193921,27587,21.0,88.0,87.0,0,0,206.0,0,0,396.0,0.08421052631578947,0.496,0.283,0.035,0.016,0.0012440616065127982,0.007467285315547178,0.5202020202020202,0.4223300970873786,1.0114942528735633,0.2413793103448276
459,+10,Skate,Bruno Mars,https://www.tiktok.com/music/Skate-6990565654034958338?_r=1&language=en&source=h5_m&u_code=e0ci06id37m5b4&_d=e0ci06id37m5b4&share_music_id=6990565654034958338,411650064,31538,20.0,48.0,119.0,0,0,299.0,0,0,754.0,-0.34285714285714286,0.671,0.382,0.035,0.016,0.0013810748198875237,0.009480626545754328,0.39655172413793105,0.3979933110367893,0.40336134453781514,0.16806722689075632
460,+170,If I Killed Someone For You,Alec Benjamin,https://www.tiktok.com/music/original-sound-7002683963391085317?_r=1&language=en&source=h5_m&u_code=e0ci7080eji145&_d=e0ci7080eji145&share_music_id=7002683963391085317,419434670,2210,20.0,30.0,53.0,0,0,110.0,0,0,223.0,-0.02654867256637168,0.102,0.058,0.035,0.016,0.007593998888683132,0.049773755656108594,0.49327354260089684,0.4818181818181818,0.5660377358490566,0.37735849056603776
461,+97,Get up on My Level,Kevin Gates,https://m.tiktok.com/h5/share/music/6704975564739971074.html?language=en&source=h5_m&u_code=e0chgl17m749af&_d=e0chgl17m749af&share_music_id=6704975564739971074,70230114,11547,20.0,37.0,55.0,0,0,155.0,0,0,260.0,0.47619047619047616,0.303,0.174,0.035,0.016,0.0020374756199499737,0.013423400017320517,0.5961538461538461,0.3548387096774194,0.6727272727272727,0.36363636363636365
462,+183,So Sweet,Pink Sweat$,https://www.tiktok.com/music/So-Sweet-6927246756925147138?_r=1&language=en&source=h5_m&u_code=e0ci7eji5gb8dk&_d=e0ci7eji5gb8dk&share_music_id=6927246756925147138,395165914,3188,20.0,28.0,61.0,0,0,117.0,0,0,395.0,-0.579136690647482,0.102,0.058,0.035,0.016,0.005676382422348277,0.036700125470514426,0.29620253164556964,0.5213675213675214,0.45901639344262296,0.32786885245901637
463,+56,D.T.B. (Interlude),A Boogie Wit da Hoodie,https://www.tiktok.com/music/original-sound-6842348120995957510?_r=1&language=en&source=h5_m&u_code=e0ci27f5ei9flm&_d=e0ci27f5ei9flm&share_music_id=6842348120995957510,411155107,2518,20.0,41.0,55.0,0,0,167.0,0,0,368.0,-0.1691542288557214,0.102,0.058,0.035,0.016,0.00994781474233514,0.06632247815726768,0.453804347826087,0.32934131736526945,0.7454545454545455,0.36363636363636365
464,+68,nan,nan,https://www.tiktok.com/music/Man-in-the-Mirror-7039131425891469314?_r=1&language=en&source=h5_m&u_code=e0ci95bc810ke1&_d=e0ci95bc810ke1&share_music_id=7039131425891469314,443254763,5415,20.0,40.0,61.0,0,0,158.0,0,0,377.0,-0.2785388127853881,0.102,0.058,0.035,0.016,0.0038085281158988403,0.029178208679593722,0.41909814323607425,0.3860759493670886,0.6557377049180327,0.32786885245901637
465,+4,Skate,Bruno Mars,https://www.tiktok.com/music/Skate-6990565654034958338?_r=1&language=en&source=h5_m&u_code=e0ci06id37m5b4&_d=e0ci06id37m5b4&share_music_id=6990565654034958338,411650064,31538,20.0,48.0,119.0,0,0,299.0,0,0,754.0,-0.34285714285714286,0.671,0.382,0.035,0.016,0.0013810748198875237,0.009480626545754328,0.39655172413793105,0.3979933110367893,0.40336134453781514,0.16806722689075632
466,-98,Unstoppable (feat. Pusha T & Olodum) - Perfect Isn't Pretty Mix - Ariel Rechtshaid Version,Sia,https://m.tiktok.com/h5/share/music/232301356378624000.html?language=en&source=h5_m&u_code=e0chifa2178j70&_d=e0chifa2178j70&share_music_id=232301356378624000,194246466,15003,20.0,64.0,90.0,0,0,267.0,0,0,383.0,1.3017241379310345,0.303,0.174,0.035,0.016,0.002926685193389475,0.01779644071185763,0.6971279373368147,0.33707865168539325,0.7111111111111111,0.2222222222222222
467,+191,Pree Me,Burna Boy,https://m.tiktok.com/h5/share/music/6765501246032840706.html?language=en&source=h5_m&u_code=e0ci47hd7973j4&_d=e0ci47hd7973j4&share_music_id=6765501246032840706,121715626,3087,20.0,26.0,49.0,0,0,191.0,0,0,336.0,0.31724137931034485,0.102,0.058,0.035,0.016,0.00852892561983477,0.061872367994816976,0.5684523809523809,0.25654450261780104,0.5306122448979592,0.40816326530612246
468,-6,Because of You,Kelly Clarkson,https://www.tiktok.com/music/original-sound-6945814909527591686?_r=1&language=en&source=h5_m&u_code=e0ci6jjdeg2aim&_d=e0ci6jjdeg2aim&share_music_id=6945814909527591686,380174814,28619,20.0,48.0,76.0,0,0,309.0,0,0,375.0,3.6818181818181817,0.496,0.283,0.035,0.016,0.0013111949403301637,0.010797022956776967,0.824,0.2459546925566343,0.631578947368421,0.2631578947368421
469,N/A,CoCo,O.T. Genasis,https://www.tiktok.com/music/son-original-6933998148654320390?_r=1&language=en&source=h5_m&u_code=e0ci3147c7h4h8&_d=e0ci3147c7h4h8&share_music_id=6933998148654320390,308908359,3822,19.0,35.0,54.0,0,0,102.0,0,0,331.0,-0.5545851528384279,0.102,0.058,0.035,0.016,0.004242231413723619,0.026687598116169546,0.3081570996978852,0.5294117647058824,0.6481481481481481,0.35185185185185186
470,-75,abcdefu,GAYLE,https://m.tiktok.com/h5/share/music/7045231727140162305.html?language=en&source=h5_m&u_code=e0chmj24dmci5m&_d=e0chmj24dmci5m&share_music_id=7045231727140162305,447159582,348,19.0,58.0,87.0,0,0,175.0,0,0,213.0,3.6052631578947367,0.102,0.058,0.035,0.016,0.08394160583941605,0.5028735632183908,0.8215962441314554,0.49714285714285716,0.6666666666666666,0.21839080459770116
471,-124,love nwantiti (ah ah ah),CKay,https://m.tiktok.com/h5/share/music/7057567306293054214.html?language=en&source=h5_m&u_code=e0che733h38lhf&_d=e0che733h38lhf&share_music_id=7057567306293054214,461463497,4442,19.0,68.0,112.0,0,0,295.0,0,0,1082.0,-0.625158831003812,0.102,0.058,0.035,0.016,0.009845613386336195,0.06641152633948672,0.27264325323475047,0.37966101694915255,0.6071428571428571,0.16964285714285715
472,-30,Chandelier,Sia,https://m.tiktok.com/h5/share/music/6715582523704870914.html?language=en&source=h5_m&u_code=e0ci293fh3j0cf&_d=e0ci293fh3j0cf&share_music_id=6715582523704870914,41369238,4357,19.0,49.0,81.0,0,0,161.0,0,0,344.0,-0.12021857923497267,0.102,0.058,0.035,0.016,0.006028037383177613,0.03695203121413817,0.4680232558139535,0.5031055900621118,0.6049382716049383,0.2345679012345679
473,+68,Hero (feat. Christina Perri),Cash Cash,https://m.tiktok.com/h5/share/music/7035301685962574619.html?language=en&source=h5_m&u_code=e0ci27gb58hh0b&_d=e0ci27gb58hh0b&share_music_id=7035301685962574619,439751857,988,19.0,38.0,100.0,0,0,455.0,0,0,447.0,-57.875,0.102,0.058,0.035,0.016,0.11473369835739165,0.4605263157894737,1.0178970917225951,0.21978021978021978,0.38,0.19
474,+140,Gold (feat. Lil Wayne) - Remix,Kiiara,https://www.tiktok.com/music/original-sound-7004120241781345029?_r=1&language=en&source=h5_m&u_code=e0chbijb490178&_d=e0chbijb490178&share_music_id=7004120241781345029,419181920,3360,19.0,31.0,46.0,0,0,112.0,0,0,196.0,0.3333333333333333,0.102,0.058,0.035,0.016,0.004830334500664171,0.03333333333333333,0.5714285714285714,0.4107142857142857,0.6739130434782609,0.41304347826086957
475,+31,Ink My Whole Body,Wiz Khalifa,https://www.tiktok.com/music/Ink-My-Whole-Body-6987797988882024450?_r=1&language=en&source=h5_m&u_code=e0ci3d5jf21e3g&_d=e0ci3d5jf21e3g&share_music_id=6987797988882024450,412894107,1584,19.0,41.0,60.0,0,0,124.0,0,0,186.0,1.0,0.102,0.058,0.035,0.016,0.012195121951219452,0.07828282828282829,0.6666666666666666,0.4838709677419355,0.6833333333333333,0.31666666666666665
476,-173,Riptide,Vance Joy,https://www.tiktok.com/music/R-I-p-t-I-d-e-7000141335457991425?_r=1&language=en&source=h5_m&u_code=e0cha17gc0cl56&_d=e0cha17gc0cl56&share_music_id=7000141335457991425,417024475,2190,19.0,79.0,94.0,0,0,163.0,0,0,440.0,-0.41155234657039713,0.102,0.058,0.035,0.016,0.014321176245942332,0.07442922374429224,0.3704545454545455,0.5766871165644172,0.8404255319148937,0.20212765957446807
477,+67,Snowman,Sia,https://www.tiktok.com/music/original-sound-7046799207084083974?_r=1&language=en&source=h5_m&u_code=e0ci49fbdcgi59&_d=e0ci49fbdcgi59&share_music_id=7046799207084083974,448581162,1789,19.0,38.0,59.0,0,0,167.0,0,0,470.0,-0.44884488448844884,0.102,0.058,0.035,0.016,0.01320820298922486,0.09334823923979876,0.3553191489361702,0.3532934131736527,0.6440677966101694,0.3220338983050847
478,N/A,Sparks,Coldplay,https://www.tiktok.com/music/romantic-words-7048811172677602094?_r=1&language=en&source=h5_m&u_code=e0chfdfj79j2ie&_d=e0chfdfj79j2ie&share_music_id=7048811172677602094,450543598,16273,19.0,33.0,50.0,0,0,108.0,0,0,139.0,2.4838709677419355,0.303,0.174,0.035,0.016,0.0013196842624568104,0.006636760277760708,0.7769784172661871,0.46296296296296297,0.66,0.38
479,+107,Truth Hurts,Lizzo,https://m.tiktok.com/h5/share/music/6740282951700842498.html?language=en&source=h5_m&u_code=e0chfdd86dlhal&_d=e0chfdd86dlhal&share_music_id=6740282951700842498,52857071,22118,19.0,33.0,64.0,0,0,146.0,0,0,364.0,-0.3302752293577982,0.496,0.283,0.035,0.016,0.0009157509157507838,0.006600958495343159,0.4010989010989011,0.4383561643835616,0.515625,0.296875
480,+125,It Girl,Jason Derulo,https://m.tiktok.com/h5/share/music/6705081714617616386.html?language=en&source=h5_m&u_code=e0ci569lgidmh6&_d=e0ci569lgidmh6&share_music_id=6705081714617616386,228118617,2685,19.0,32.0,60.0,0,0,137.0,0,0,280.0,-0.04195804195804196,0.102,0.058,0.035,0.016,0.007152096172867756,0.05102420856610801,0.48928571428571427,0.43795620437956206,0.5333333333333333,0.31666666666666665
481,-16,Interlude: I'm Not Angry Anymore,Paramore,https://www.tiktok.com/music/Interlude-I%27m-Not-Angry-Anymore-6704975531168761857?_r=1&language=en&source=h5_m&u_code=e0chka10bfh00f&_d=e0chka10bfh00f&share_music_id=6704975531168761857,393315073,12579,19.0,47.0,56.0,0,0,155.0,0,0,379.0,-0.3080357142857143,0.303,0.174,0.035,0.016,0.0018219011698524174,0.012322124175212655,0.40897097625329815,0.36129032258064514,0.8392857142857143,0.3392857142857143
482,+207,Emiliana,CKay,https://www.tiktok.com/music/original-sound-7040679180345838342?_r=1&language=en&source=h5_m&u_code=e0chf29d8jl2j2&_d=e0chf29d8jl2j2&share_music_id=7040679180345838342,444862258,23467,18.0,10.0,41.0,0,0,156.0,0,0,498.0,-0.543859649122807,0.496,0.283,0.035,0.016,0.0009053406557741401,0.006647632846124345,0.3132530120481928,0.26282051282051283,0.24390243902439024,0.43902439024390244
483,N/A,Picture Me Rollin',Nipsey Hussle,https://m.tiktok.com/h5/share/music/6782086751209916417.html?language=en&source=h5_m&u_code=e0ci28467jc29c&_d=e0ci28467jc29c&share_music_id=6782086751209916417,114080011,7726,18.0,27.0,45.0,0,0,105.0,0,0,171.0,0.5909090909090909,0.102,0.058,0.035,0.016,0.0020308797875387774,0.013590473725084132,0.6140350877192983,0.42857142857142855,0.6,0.4
484,-255,Infinity,Jaymes Young,https://www.tiktok.com/music/Infinity-7030156423506316034?_r=1&language=en&source=h5_m&u_code=e0ci56bi0c8f72&_d=e0ci56bi0c8f72&share_music_id=7030156423506316034,436937820,1027574,18.0,113.0,-21.0,0,0,535.0,0,0,1764.0,-0.564686737184703,1.0,1.0,1.0,1.0,0.00010103330400322233,0.0005206437687212794,0.3032879818594104,-0.03925233644859813,-5.380952380952381,-0.8571428571428571
